EventName,EventDate,Quantity,Price,EventDateNo
Mi vida dentro,"Oct 23, 2018 7:00:00 PM",32,260.0,1
Mia Madre,"Sep 23, 2016 4:30:00 PM",2,15.0,1
Mia Madre,"Sep 24, 2016 5:00:00 PM",19,150.75,2
Mia Madre,"Sep 25, 2016 6:00:00 PM",4,31.5,3
Mia Madre,"Sep 28, 2016 5:00:00 PM",4,23.25,4
Mia Madre,"Sep 29, 2016 4:30:00 PM",2,16.5,5
Midsommar,"Jul 10, 2019 4:30:00 PM",2,16.0,1
Midsommar,"Jul 10, 2019 7:30:00 PM",39,357.0,2
Midsommar,"Jul 11, 2019 6:30:00 PM",33,241.75,3
Midsommar,"Jul 12, 2019 4:30:00 PM",5,31.25,4
Midsommar,"Jul 12, 2019 7:30:00 PM",30,277.5,5
Midsommar,"Jul 13, 2019 3:30:00 PM",13,111.5,6
Midsommar,"Jul 13, 2019 6:30:00 PM",13,124.0,7
Midsommar,"Jul 14, 2019 1:30:00 PM",6,51.75,8
Midsommar,"Jul 14, 2019 4:30:00 PM",25,191.0,9
Midsommar,"Jul 14, 2019 7:30:00 PM",15,143.75,10
Midsommar,"Jul 15, 2019 4:30:00 PM",5,43.75,11
Midsommar,"Jul 16, 2019 4:30:00 PM",5,40.0,12
Midsommar,"Jul 16, 2019 7:30:00 PM",34,306.0,13
Midsommar,"Jul 17, 2019 7:30:00 PM",39,382.5,14
Midsommar,"Jul 18, 2019 4:30:00 PM",6,43.0,15
Midsommar,"Jul 18, 2019 7:30:00 PM",25,214.75,16
Midsommar,"Jul 5, 2019 6:30:00 PM",46,445.75,17
Midsommar,"Jul 6, 2019 3:30:00 PM",25,211.25,18
Midsommar,"Jul 6, 2019 6:30:00 PM",40,363.25,19
Midsommar,"Jul 7, 2019 4:30:00 PM",25,211.25,20
Midsommar,"Jul 7, 2019 7:30:00 PM",30,270.5,21
Midsommar,"Jul 8, 2019 4:30:00 PM",2,17.5,22
Midsommar,"Jul 8, 2019 7:30:00 PM",35,329.5,23
Midsommar,"Jul 9, 2019 4:30:00 PM",5,43.75,24
Midsommar,"Jul 9, 2019 7:30:00 PM",51,463.0,25
Minding the Gap,"Aug 8, 2018 7:30:00 PM",35,267.25,1
Mirai,"Dec 10, 2018 5:00:00 PM",12,81.5,1
Mirai,"Dec 11, 2018 4:30:00 PM",6,16.75,2
Mirai,"Dec 12, 2018 7:30:00 PM",21,191.5,3
Mirai,"Dec 13, 2018 7:00:00 PM",29,260.25,4
Mirai,"Dec 7, 2018 5:00:00 PM",20,167.5,5
Mirai,"Dec 8, 2018 8:00:00 PM",26,242.0,6
Mirai,"Dec 9, 2018 2:30:00 PM",35,271.0,7
Miss Sharon Jones!,"Sep 16, 2016 7:30:00 PM",11,98.5,1
Miss Sharon Jones!,"Sep 17, 2016 5:00:00 PM",9,73.5,2
Miss Sharon Jones!,"Sep 18, 2016 2:30:00 PM",10,76.5,3
Miss Sharon Jones!,"Sep 19, 2016 5:00:00 PM",2,15.0,4
Miss Sharon Jones!,"Sep 20, 2016 7:00:00 PM",10,95.75,5
Miss Sharon Jones!,"Sep 21, 2016 5:00:00 PM",10,79.5,6
Miss Sharon Jones!,"Sep 22, 2016 3:00:00 PM",1,8.25,7
Mississippi Masala,"Feb 4, 2019 7:00:00 PM",6,0.0,1
"Monrovia, Indiana","Nov 26, 2018 7:00:00 PM",24,70.0,1
Monterey Pop,"Aug 7, 2017 7:30:00 PM",77,744.0,1
Monty Python and the Holy Grail,"Feb 3, 2018 10:00:00 PM",37,328.0,1
Monty Python and the Holy Grail,"Feb 3, 2018 12:00:00 PM",24,193.25,2
Monty Python and the Holy Grail,"Feb 4, 2018 7:30:00 PM",18,158.25,3
Moonlight,"Dec 24, 2016 11:30:00 AM",32,251.25,1
Moonlight,"Dec 25, 2016 11:30:00 AM",21,156.0,2
Moonlight,"Dec 28, 2016 10:00:00 PM",23,208.75,3
Moonlight,"Dec 29, 2016 10:00:00 PM",43,382.25,4
Moonlight,"Dec 30, 2016 4:00:00 PM",43,339.75,5
Moonlight,"Dec 30, 2016 9:30:00 PM",21,179.5,6
Moonlight,"Dec 31, 2016 5:30:00 PM",32,237.0,7
Moonlight,"Jan 1, 2017 5:30:00 PM",91,696.75,8
Moonlight,"Jan 11, 2017 10:00:00 PM",32,283.5,9
Moonlight,"Jan 12, 2017 10:00:00 PM",57,512.0,10
Moonlight,"Jan 4, 2017 4:00:00 PM",34,247.5,11
Moonlight,"Jan 4, 2017 9:30:00 PM",17,158.25,12
Moonlight,"Jan 5, 2017 4:00:00 PM",23,182.25,13
Moonlight,"Jan 5, 2017 9:30:00 PM",25,218.25,14
Moonlight,"Jan 6, 2017 10:00:00 PM",23,192.75,15
Moonlight,"Jan 7, 2017 10:00:00 PM",33,299.0,16
Moonlight,"Mar 11, 2017 10:00:00 PM",36,320.75,17
Moonlight,"Mar 11, 2017 12:00:00 PM",48,360.75,18
Moonlight,"Mar 15, 2017 10:00:00 PM",32,282.0,19
Moonlight,"Mar 3, 2017 10:00:00 PM",39,326.25,20
Moonlight,"Mar 4, 2017 10:00:00 PM",90,813.0,21
Moonlight,"Mar 5, 2017 11:30:00 AM",88,693.0,22
Moonlight,"Mar 8, 2017 10:00:00 PM",39,322.5,23
Moonlight,"Mar 8, 2017 5:00:00 PM",40,310.5,24
Moonlight,"Nov 11, 2016 4:30:00 PM",30,236.25,25
Moonlight,"Nov 11, 2016 7:00:00 PM",65,583.75,26
Moonlight,"Nov 11, 2016 9:30:00 PM",34,295.25,27
Moonlight,"Nov 12, 2016 2:00:00 PM",35,277.5,28
Moonlight,"Nov 12, 2016 4:30:00 PM",50,394.5,29
Moonlight,"Nov 12, 2016 7:00:00 PM",98,856.5,30
Moonlight,"Nov 12, 2016 9:30:00 PM",23,212.0,31
Moonlight,"Nov 13, 2016 2:00:00 PM",25,195.75,32
Moonlight,"Nov 13, 2016 4:30:00 PM",38,281.25,33
Moonlight,"Nov 13, 2016 7:00:00 PM",34,311.75,34
Moonlight,"Nov 14, 2016 4:30:00 PM",18,141.0,35
Moonlight,"Nov 14, 2016 7:00:00 PM",128,1143.25,36
Moonlight,"Nov 15, 2016 4:30:00 PM",18,140.25,37
Moonlight,"Nov 15, 2016 7:00:00 PM",23,206.25,38
Moonlight,"Nov 16, 2016 2:00:00 PM",2,15.75,39
Moonlight,"Nov 16, 2016 4:30:00 PM",10,76.5,40
Moonlight,"Nov 16, 2016 7:00:00 PM",47,415.75,41
Moonlight,"Nov 16, 2016 9:30:00 PM",9,77.25,42
Moonlight,"Nov 17, 2016 2:00:00 PM",4,31.5,43
Moonlight,"Nov 17, 2016 4:30:00 PM",11,85.5,44
Moonlight,"Nov 17, 2016 7:00:00 PM",42,367.75,45
Moonlight,"Nov 17, 2016 9:30:00 PM",15,132.75,46
Moonlight,"Nov 18, 2016 10:00:00 PM",28,228.0,47
Moonlight,"Nov 18, 2016 5:00:00 PM",26,204.75,48
Moonlight,"Nov 18, 2016 7:30:00 PM",50,436.5,49
Moonlight,"Nov 19, 2016 10:00:00 PM",21,163.5,50
Moonlight,"Nov 19, 2016 2:30:00 PM",36,270.0,51
Moonlight,"Nov 19, 2016 5:00:00 PM",39,307.5,52
Moonlight,"Nov 19, 2016 7:30:00 PM",69,598.5,53
Moonlight,"Nov 20, 2016 12:00:00 PM",9,72.0,54
Moonlight,"Nov 20, 2016 2:30:00 PM",28,213.75,55
Moonlight,"Nov 20, 2016 5:00:00 PM",22,174.75,56
Moonlight,"Nov 20, 2016 7:30:00 PM",28,254.75,57
Moonlight,"Nov 21, 2016 5:00:00 PM",22,174.0,58
Moonlight,"Nov 21, 2016 7:30:00 PM",27,249.25,59
Moonlight,"Nov 22, 2016 5:00:00 PM",23,183.75,60
Moonlight,"Nov 22, 2016 7:30:00 PM",63,577.0,61
More Blood!,"Aug 29, 2018 7:00:00 PM",2,0.0,1
Morris from America,"Sep 17, 2016 7:30:00 PM",31,277.5,1
Morris from America,"Sep 18, 2016 7:30:00 PM",22,197.75,2
Morris from America,"Sep 20, 2016 9:00:00 PM",3,29.25,3
Morris from America,"Sep 22, 2016 5:00:00 PM",12,93.75,4
Mortal Kombat,"Sep 13, 2017 10:00:00 PM",152,0.0,1
Moses and Aaron,"Nov 28, 2017 7:00:00 PM",7,0.0,1
Mountainfilm 2017,"Mar 28, 2017 7:00:00 PM",245,3010.0,1
Mountainfilm 2019,"Apr 9, 2019 7:00:00 PM",219,2630.0,1
Mr. Gaga,"Jun 4, 2017 7:00:00 PM",62,614.0,1
Multiple Maniacs,"Sep 10, 2016 10:00:00 PM",17,120.0,1
Multiple Maniacs,"Sep 15, 2016 10:00:00 PM",16,128.0,2
Multiple Maniacs,"Sep 9, 2016 10:00:00 PM",19,152.0,3
My Cousin Rachel,"Jun 10, 2017 2:30:00 PM",48,361.5,1
My Cousin Rachel,"Jun 10, 2017 5:00:00 PM",36,277.5,2
My Cousin Rachel,"Jun 10, 2017 7:30:00 PM",65,572.75,3
My Cousin Rachel,"Jun 11, 2017 2:15:00 PM",47,368.25,4
My Cousin Rachel,"Jun 11, 2017 4:30:00 PM",25,194.25,5
My Cousin Rachel,"Jun 12, 2017 5:00:00 PM",9,71.25,6
My Cousin Rachel,"Jun 12, 2017 7:30:00 PM",13,115.5,7
My Cousin Rachel,"Jun 13, 2017 5:30:00 PM",18,140.25,8
My Cousin Rachel,"Jun 14, 2017 5:00:00 PM",8,54.75,9
My Cousin Rachel,"Jun 14, 2017 7:30:00 PM",24,211.5,10
My Cousin Rachel,"Jun 15, 2017 5:00:00 PM",20,154.5,11
My Cousin Rachel,"Jun 15, 2017 7:30:00 PM",15,134.25,12
My Cousin Rachel,"Jun 16, 2017 5:00:00 PM",21,164.25,13
My Cousin Rachel,"Jun 16, 2017 7:30:00 PM",36,302.5,14
My Cousin Rachel,"Jun 17, 2017 5:00:00 PM",21,164.25,15
My Cousin Rachel,"Jun 17, 2017 7:30:00 PM",33,281.0,16
My Cousin Rachel,"Jun 18, 2017 2:15:00 PM",21,162.75,17
My Cousin Rachel,"Jun 18, 2017 4:30:00 PM",8,62.25,18
My Cousin Rachel,"Jun 19, 2017 4:30:00 PM",7,53.25,19
My Cousin Rachel,"Jun 20, 2017 4:30:00 PM",8,60.75,20
My Cousin Rachel,"Jun 21, 2017 5:00:00 PM",10,77.25,21
My Cousin Rachel,"Jun 21, 2017 7:30:00 PM",15,137.75,22
My Cousin Rachel,"Jun 22, 2017 5:00:00 PM",18,137.25,23
My Cousin Rachel,"Jun 22, 2017 7:30:00 PM",9,81.0,24
My Cousin Rachel,"Jun 9, 2017 5:00:00 PM",37,283.5,25
My Cousin Rachel,"Jun 9, 2017 7:30:00 PM",38,341.25,26
My Neighbor Totoro,"Jul 15, 2016 10:00:00 PM",46,368.0,1
My Neighbor Totoro,"Jul 16, 2016 10:00:00 AM",108,0.0,2
My Neighbor Totoro,"Jul 16, 2016 10:00:00 PM",48,384.0,3
My Neighbor Totoro,"Jul 16, 2016 12:00:00 PM",174,0.0,4
My Neighbor Totoro,"Jul 20, 2016 10:00:00 PM",41,328.0,5
My Neighbor Totoro,"Jul 21, 2016 10:00:00 PM",41,328.0,6
NYICFF Best of the Fest,"Aug 6, 2016 10:00:00 AM",57,0.0,1
NYICFF Best of the Fest,"Aug 6, 2016 12:00:00 PM",77,0.0,2
Nancy,"Aug 18, 2018 10:00:00 PM",21,120.0,1
Nancy,"Aug 23, 2018 10:00:00 PM",6,48.0,2
National Theatre Live: Follies,"Dec 10, 2017 1:00:00 PM",21,361.5,1
National Theatre Live: Follies,"Dec 9, 2017 1:00:00 PM",42,728.5,2
National Theatre Live: Julie,"Sep 29, 2018 11:45:00 AM",3,54.0,1
National Theatre Live: Julie,"Sep 30, 2018 11:45:00 AM",3,54.0,2
National Theatre Live: The Threepenny Opera,"Oct 16, 2016 2:00:00 PM",21,303.5,1
National Theatre Live: The Threepenny Opera,"Oct 18, 2016 7:00:00 PM",10,158.0,2
National Theatre Live: Yerma,"Oct 1, 2017 12:00:00 PM",17,277.0,1
National Theatre Live: Yerma,"Sep 30, 2017 12:00:00 PM",13,228.5,2
Nausicaä of the Valley of the Wind,"Apr 17, 2019 7:30:00 PM",161,1470.5,1
Neruda,"Mar 7, 2017 7:00:00 PM",84,540.0,1
Night of the Living Dead,"Nov 1, 2017 9:30:00 PM",11,88.0,1
Night of the Living Dead,"Nov 2, 2017 9:30:00 PM",7,56.0,2
Night of the Living Dead,"Oct 28, 2017 10:00:00 PM",12,96.0,3
Nise: The Heart of Madness,"Oct 3, 2016 7:00:00 PM",48,423.5,1
Nise: The Heart of Madness,"Oct 4, 2016 5:00:00 PM",6,47.25,2
No Man's Land,"Feb 25, 2017 11:00:00 AM",42,654.0,1
No Man's Land,"Feb 26, 2017 11:00:00 AM",49,783.0,2
Non-Fiction ,"Jun 14, 2019 7:00:00 PM",16,131.0,1
Non-Fiction ,"Jun 15, 2019 4:30:00 PM",19,152.75,2
Non-Fiction ,"Jun 16, 2019 2:30:00 PM",15,114.25,3
Non-Fiction ,"Jun 16, 2019 7:30:00 PM",18,152.5,4
Non-Fiction ,"Jun 17, 2019 5:00:00 PM",3,24.75,5
Non-Fiction ,"Jun 18, 2019 7:30:00 PM",7,66.75,6
Non-Fiction ,"Jun 19, 2019 5:00:00 PM",15,136.0,7
Non-Fiction ,"Jun 20, 2019 7:00:00 PM",16,130.25,8
Norman,"May 12, 2017 5:00:00 PM",33,251.25,1
Norman,"May 12, 2017 7:30:00 PM",36,309.0,2
Norman,"May 13, 2017 12:00:00 PM",12,92.25,3
Norman,"May 13, 2017 2:30:00 PM",22,167.25,4
Norman,"May 13, 2017 5:00:00 PM",31,239.25,5
Norman,"May 13, 2017 7:30:00 PM",49,423.5,6
Norman,"May 14, 2017 2:30:00 PM",28,214.5,7
Norman,"May 14, 2017 5:00:00 PM",21,159.75,8
Norman,"May 14, 2017 7:30:00 PM",16,138.5,9
Norman,"May 15, 2017 5:00:00 PM",9,69.0,10
Norman,"May 15, 2017 7:30:00 PM",11,91.5,11
Norman,"May 16, 2017 4:30:00 PM",1,8.25,12
Norman,"May 17, 2017 3:30:00 PM",18,135.0,13
Norman,"May 17, 2017 6:00:00 PM",6,53.25,14
Norman,"May 17, 2017 8:30:00 PM",8,74.5,15
Norman,"May 18, 2017 5:00:00 PM",5,37.5,16
Norman,"May 18, 2017 7:30:00 PM",24,200.5,17
Norman,"May 19, 2017 5:00:00 PM",17,129.0,18
Norman,"May 19, 2017 7:30:00 PM",45,394.25,19
Norman,"May 20, 2017 2:30:00 PM",41,313.5,20
Norman,"May 20, 2017 5:00:00 PM",28,207.75,21
Norman,"May 20, 2017 7:30:00 PM",71,612.75,22
Norman,"May 21, 2017 2:30:00 PM",23,177.0,23
Norman,"May 21, 2017 5:00:00 PM",17,129.0,24
Norman,"May 21, 2017 7:30:00 PM",14,123.25,25
Norman,"May 22, 2017 4:30:00 PM",9,70.5,26
Norman,"May 23, 2017 4:30:00 PM",8,63.75,27
Norman,"May 24, 2017 5:00:00 PM",8,60.75,28
Norman,"May 24, 2017 7:30:00 PM",19,166.5,29
Norman,"May 25, 2017 5:00:00 PM",6,45.75,30
Norman,"May 25, 2017 7:30:00 PM",15,132.75,31
Nosferatu + Live Score by the Invincible Czars,"Oct 23, 2016 8:00:00 PM",211,2418.0,1
Novitiate,"Nov 24, 2017 4:45:00 PM",21,162.75,1
Novitiate,"Nov 24, 2017 7:30:00 PM",11,84.25,2
Novitiate,"Nov 25, 2017 4:00:00 PM",11,46.5,3
Novitiate,"Nov 25, 2017 7:00:00 PM",8,67.5,4
Novitiate,"Nov 26, 2017 2:15:00 PM",14,94.5,5
Novitiate,"Nov 26, 2017 4:45:00 PM",10,81.75,6
Novitiate,"Nov 26, 2017 7:30:00 PM",6,25.75,7
Novitiate,"Nov 27, 2017 4:45:00 PM",3,22.5,8
Novitiate,"Nov 27, 2017 7:30:00 PM",3,27.5,9
Novitiate,"Nov 28, 2017 4:30:00 PM",3,15.0,10
Novitiate,"Nov 29, 2017 4:45:00 PM",3,22.5,11
Novitiate,"Nov 29, 2017 7:30:00 PM",3,27.75,12
Novitiate,"Nov 30, 2017 4:45:00 PM",4,32.25,13
Novitiate,"Nov 30, 2017 7:30:00 PM",10,87.0,14
Obit.,"Mar 19, 2018 7:30:00 PM",56,330.0,1
Ocean Waves,"Mar 25, 2017 4:30:00 PM",40,318.75,1
Ocean Waves,"Mar 26, 2017 4:30:00 PM",37,289.5,2
Oh Lucy!,"Jun 13, 2018 6:30:00 PM",33,299.75,1
Oh Lucy!,"Jun 14, 2018 4:00:00 PM",22,174.0,2
Oh Lucy!,"Jun 9, 2018 5:00:00 PM",37,295.75,3
Okko’s Inn,"Jun 1, 2019 2:30:00 PM",38,292.75,1
On the Beach at Night Alone,"Jan 28, 2018 7:30:00 PM",17,161.0,1
On the Beach at Night Alone,"Jan 29, 2018 7:30:00 PM",16,144.0,2
On the Beach at Night Alone,"Jan 31, 2018 7:30:00 PM",19,126.5,3
One More Time with Feeling,"Sep 8, 2016 9:00:00 PM",78,775.5,1
One Week and a Day,"Jun 18, 2017 7:00:00 PM",64,640.0,1
One Week and a Day,"Jun 25, 2017 4:30:00 PM",30,292.0,2
Ophelia,"Aug 2, 2019 4:30:00 PM",8,67.0,1
Ophelia,"Aug 3, 2019 4:30:00 PM",8,58.25,2
Ophelia,"Aug 4, 2019 2:30:00 PM",19,140.5,3
Ophelia,"Aug 5, 2019 7:30:00 PM",12,66.0,4
Ophelia,"Aug 7, 2019 5:00:00 PM",14,115.0,5
Ophelia,"Aug 8, 2019 4:30:00 PM",14,115.0,6
Oscar Trivia Night,"Feb 17, 2019 7:00:00 PM",18,126.0,1
Oscar Trivia Night,"Feb 25, 2018 7:00:00 PM",42,294.0,2
Our Heavenly Bodies,"Mar 29, 2017 8:30:00 PM",59,590.0,1
Paddington 2,"Jul 6, 2019 11:30:00 AM",56,0.0,1
Paddington 2,"Jul 7, 2019 11:30:00 AM",34,0.0,2
Pasolini,"Jun 21, 2019 5:00:00 PM",7,58.25,1
Pasolini,"Jun 22, 2019 5:00:00 PM",9,73.5,2
Pasolini,"Jun 23, 2019 7:30:00 PM",12,109.5,3
Pasolini,"Jun 24, 2019 5:00:00 PM",3,16.0,4
Pasolini,"Jun 25, 2019 7:30:00 PM",4,22.0,5
Pasolini,"Jun 27, 2019 5:00:00 PM",6,48.75,6
Paterson,"Feb 17, 2017 5:00:00 PM",26,205.5,1
Paterson,"Feb 17, 2017 7:30:00 PM",52,441.75,2
Paterson,"Feb 18, 2017 2:30:00 PM",36,279.75,3
Paterson,"Feb 18, 2017 5:00:00 PM",50,379.5,4
Paterson,"Feb 18, 2017 7:30:00 PM",114,962.5,5
Paterson,"Feb 19, 2017 12:00:00 PM",18,130.5,6
Paterson,"Feb 19, 2017 2:30:00 PM",52,403.75,7
Paterson,"Feb 19, 2017 5:00:00 PM",34,254.25,8
Paterson,"Feb 19, 2017 7:30:00 PM",27,240.0,9
Paterson,"Feb 20, 2017 4:30:00 PM",30,215.25,10
Paterson,"Feb 21, 2017 5:00:00 PM",9,70.5,11
Paterson,"Feb 21, 2017 7:30:00 PM",27,231.25,12
Paterson,"Feb 22, 2017 5:00:00 PM",8,63.75,13
Paterson,"Feb 22, 2017 7:30:00 PM",35,300.25,14
Paterson,"Feb 23, 2017 5:00:00 PM",31,228.75,15
Paterson,"Feb 23, 2017 7:30:00 PM",33,293.75,16
Paterson,"Feb 24, 2017 10:00:00 PM",18,165.0,17
Paterson,"Feb 24, 2017 5:00:00 PM",38,289.5,18
Paterson,"Feb 25, 2017 10:00:00 PM",15,140.25,19
Paterson,"Feb 25, 2017 5:00:00 PM",87,679.5,20
Paterson,"Feb 26, 2017 5:00:00 PM",32,231.75,21
Paterson,"Feb 27, 2017 7:00:00 PM",18,160.5,22
Paterson,"Feb 28, 2017 4:30:00 PM",23,180.0,23
Paterson,"Mar 1, 2017 10:00:00 PM",11,95.25,24
Paterson,"Mar 1, 2017 5:00:00 PM",14,108.75,25
Paterson,"Mar 2, 2017 10:00:00 PM",21,181.75,26
Paterson,"Mar 2, 2017 5:00:00 PM",29,228.75,27
Pavarotti,"Aug 11, 2019 2:30:00 PM",48,389.25,1
Pavarotti,"Aug 13, 2019 7:30:00 PM",51,418.0,2
Pavarotti,"Aug 2, 2019 7:00:00 PM",31,260.5,3
Pavarotti,"Aug 3, 2019 7:00:00 PM",65,559.25,4
Pavarotti,"Aug 4, 2019 5:00:00 PM",65,513.75,5
Pavarotti,"Aug 6, 2019 5:00:00 PM",52,411.0,6
Pavarotti,"Aug 8, 2019 7:00:00 PM",143,1164.25,7
Persona,"Sep 10, 2018 7:30:00 PM",82,694.75,1
Pet Sematary,"Aug 16, 2019 9:30:00 PM",7,48.0,1
Pet Sematary,"Aug 17, 2019 9:30:00 PM",9,64.0,2
Pet Sematary,"Aug 22, 2019 9:30:00 PM",10,80.0,3
Phantasm,"Oct 19, 2018 10:00:00 PM",18,128.0,1
Phantasm,"Oct 20, 2018 10:00:00 PM",10,72.0,2
Phantom Thread,"Feb 1, 2018 4:30:00 PM",20,159.0,1
Phantom Thread,"Feb 1, 2018 7:30:00 PM",29,230.75,2
Phantom Thread,"Jan 19, 2018 4:30:00 PM",37,278.0,3
Phantom Thread,"Jan 19, 2018 7:30:00 PM",93,828.75,4
Phantom Thread,"Jan 20, 2018 2:00:00 PM",51,388.5,5
Phantom Thread,"Jan 20, 2018 4:30:00 PM",47,366.0,6
Phantom Thread,"Jan 20, 2018 7:30:00 PM",86,783.25,7
Phantom Thread,"Jan 21, 2018 2:00:00 PM",51,402.0,8
Phantom Thread,"Jan 21, 2018 4:30:00 PM",27,213.75,9
Phantom Thread,"Jan 21, 2018 7:30:00 PM",12,108.0,10
Phantom Thread,"Jan 22, 2018 4:30:00 PM",10,79.5,11
Phantom Thread,"Jan 22, 2018 7:30:00 PM",30,231.0,12
Phantom Thread,"Jan 23, 2018 4:30:00 PM",21,159.0,13
Phantom Thread,"Jan 24, 2018 4:30:00 PM",14,111.0,14
Phantom Thread,"Jan 24, 2018 7:30:00 PM",25,229.0,15
Phantom Thread,"Jan 25, 2018 4:30:00 PM",10,77.25,16
Phantom Thread,"Jan 25, 2018 7:30:00 PM",38,352.5,17
Phantom Thread,"Jan 26, 2018 4:30:00 PM",25,198.75,18
Phantom Thread,"Jan 26, 2018 7:30:00 PM",94,822.0,19
Phantom Thread,"Jan 27, 2018 2:00:00 PM",22,149.25,20
Phantom Thread,"Jan 27, 2018 4:30:00 PM",25,198.0,21
Phantom Thread,"Jan 27, 2018 7:30:00 PM",71,570.75,22
Phantom Thread,"Jan 28, 2018 2:00:00 PM",23,158.0,23
Phantom Thread,"Jan 28, 2018 4:30:00 PM",48,381.5,24
Phantom Thread,"Jan 29, 2018 4:30:00 PM",7,57.0,25
Phantom Thread,"Jan 30, 2018 4:30:00 PM",9,69.0,26
Phantom Thread,"Jan 31, 2018 4:30:00 PM",16,126.75,27
Phantom of the Paradise,"Aug 20, 2016 10:00:00 PM",54,432.0,1
Phantom of the Paradise,"Aug 25, 2016 10:00:00 PM",12,96.0,2
Plus One,"Jul 1, 2019 7:30:00 PM",10,84.0,1
Plus One,"Jul 2, 2019 5:00:00 PM",5,43.0,2
Plus One,"Jul 4, 2019 5:00:00 PM",5,24.0,3
Plus One,"Jun 28, 2019 5:00:00 PM",4,35.0,4
Plus One,"Jun 29, 2019 2:30:00 PM",11,66.25,5
Plus One,"Jun 30, 2019 5:00:00 PM",6,51.75,6
Police Story,"Feb 1, 2019 9:30:00 PM",15,88.0,1
Police Story,"Feb 2, 2019 9:30:00 PM",23,160.0,2
Police Story,"Feb 3, 2019 12:00:00 PM",11,91.5,3
Police Story,"Feb 7, 2019 9:30:00 PM",7,48.0,4
Polyester ,"Jun 15, 2019 9:30:00 PM",16,96.0,1
Polyester ,"Jun 20, 2019 9:30:00 PM",17,112.0,2
Possession,"Oct 12, 2016 10:00:00 PM",75,600.0,1
Prom Night,"Oct 17, 2018 10:00:00 PM",19,120.0,1
Punch-Drunk Love,"Feb 10, 2017 10:00:00 PM",7,56.0,1
Punch-Drunk Love,"Feb 11, 2017 10:00:00 PM",11,72.0,2
Punch-Drunk Love,"Feb 16, 2017 10:00:00 PM",9,72.0,3
R.S.,"Feb 24, 2019 7:00:00 PM",102,1530.0,1
RBG,"Aug 31, 2018 4:30:00 PM",33,245.25,1
RBG,"Jul 1, 2018 11:30:00 AM",63,529.75,2
RBG,"Jun 1, 2018 7:30:00 PM",73,658.0,3
RBG,"Jun 10, 2018 7:30:00 PM",73,680.25,4
RBG,"Jun 11, 2018 5:00:00 PM",31,252.0,5
RBG,"Jun 12, 2018 7:30:00 PM",88,810.75,6
RBG,"Jun 13, 2018 4:00:00 PM",17,121.5,7
RBG,"Jun 14, 2018 6:30:00 PM",78,712.5,8
RBG,"Jun 2, 2018 12:00:00 PM",24,180.5,9
RBG,"Jun 2, 2018 5:00:00 PM",84,697.25,10
RBG,"Jun 23, 2018 11:30:00 AM",37,305.0,11
RBG,"Jun 24, 2018 11:30:00 AM",59,482.75,12
RBG,"Jun 3, 2018 2:30:00 PM",63,528.75,13
RBG,"Jun 3, 2018 7:30:00 PM",58,534.5,14
RBG,"Jun 30, 2018 11:30:00 AM",38,312.25,15
RBG,"Jun 4, 2018 5:00:00 PM",60,487.25,16
RBG,"Jun 6, 2018 4:00:00 PM",50,410.0,17
RBG,"Jun 6, 2018 6:20:00 PM",68,617.0,18
RBG,"Jun 7, 2018 4:00:00 PM",34,278.0,19
RBG,"Jun 7, 2018 6:20:00 PM",54,505.75,20
RBG,"Jun 8, 2018 5:00:00 PM",2,16.75,21
RBG,"Jun 9, 2018 12:00:00 PM",102,844.5,22
RBG,"May 24, 2018 7:30:00 PM",28,243.0,23
RBG,"May 25, 2018 5:00:00 PM",42,350.25,24
RBG,"May 25, 2018 7:30:00 PM",104,927.75,25
RBG,"May 26, 2018 2:30:00 PM",58,483.5,26
RBG,"May 26, 2018 5:00:00 PM",41,338.5,27
RBG,"May 26, 2018 7:30:00 PM",59,530.25,28
RBG,"May 27, 2018 2:30:00 PM",80,643.25,29
RBG,"May 27, 2018 5:00:00 PM",75,621.5,30
RBG,"May 27, 2018 7:30:00 PM",79,718.75,31
RBG,"May 28, 2018 5:00:00 PM",89,706.75,32
RBG,"May 28, 2018 7:30:00 PM",80,709.75,33
RBG,"May 29, 2018 5:00:00 PM",68,538.0,34
RBG,"May 30, 2018 5:00:00 PM",64,536.25,35
RBG,"May 31, 2018 5:00:00 PM",72,575.0,36
RBG,"May 31, 2018 7:30:00 PM",103,967.75,37
RBG,"Sep 1, 2018 12:00:00 PM",35,295.75,38
RBG,"Sep 2, 2018 7:00:00 PM",88,808.5,39
RBG,"Sep 5, 2018 4:30:00 PM",27,212.5,40
Rafiki,"May 10, 2019 7:30:00 PM",16,145.0,1
Rafiki,"May 11, 2019 5:00:00 PM",6,42.25,2
Rafiki,"May 12, 2019 2:00:00 PM",6,48.75,3
Rafiki,"May 12, 2019 7:30:00 PM",9,56.5,4
Rafiki,"May 13, 2019 4:30:00 PM",5,41.5,5
Rafiki,"May 15, 2019 5:00:00 PM",1,8.75,6
Rafiki,"May 16, 2019 7:30:00 PM",21,201.75,7
Raw,"Aug 16, 2017 10:00:00 PM",102,0.0,1
Red Joan,"Jun 1, 2019 12:00:00 PM",9,59.5,1
Red Joan,"Jun 2, 2019 2:30:00 PM",20,155.0,2
Red Joan,"Jun 3, 2019 5:00:00 PM",9,74.25,3
Red Joan,"Jun 5, 2019 5:00:00 PM",14,114.25,4
Red Joan,"Jun 6, 2019 5:00:00 PM",24,182.0,5
